WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,,,,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,,,,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,,,,ENEMY,ENEMY,WALL
WALL,ENEMY,,,,,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,,,,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,,,,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,,,,ENEMY,ENEMY,WALL
WALL,ENEMY,,,,,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,WALL
WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,ENEMY,,ENEMY,,ENEMY,,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,ENEMY,,ENEMY,,ENEMY,ENEMY,ENEMY,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
